Force,Displacement,Design,Direction,Displacement Rate
0.000828534,-0.79580688,A,X,0.1
0.004632145,-0.79925156,A,X,0.1
-0.000606209,-0.80515862,A,X,0.1
-0.00126335,-0.80929947,A,X,0.1
0.003307074,-0.81367493,A,X,0.1
-0.00296846,-0.81863403,A,X,0.1
0.000996739,-0.82483292,A,X,0.1
0.001613587,-0.83074379,A,X,0.1
-0.000282854,-0.83420563,A,X,0.1
0.004900903,-0.83973694,A,X,0.1
-0.003366798,-0.84427261,A,X,0.1
-0.000299364,-0.84993935,A,X,0.1
-0.005535871,-0.85401535,A,X,0.1
-0.003202945,-0.85841751,A,X,0.1
-0.000170916,-0.86421585,A,X,0.1
0.004497618,-0.86937714,A,X,0.1
-0.005295545,-0.87409782,A,X,0.1
-0.003744692,-0.87853241,A,X,0.1
-0.001323491,-0.88450623,A,X,0.1
-0.00015077,-0.88848305,A,X,0.1
-0.010672897,-0.89424324,A,X,0.1
0.009464711,-0.90044022,A,X,0.1
-0.004003435,-0.90399361,A,X,0.1
0.001396209,-0.90932083,A,X,0.1
-0.011114329,-0.91512108,A,X,0.1
-0.000344723,-0.91999054,A,X,0.1
-0.004849702,-0.92323112,A,X,0.1
-0.003171235,-0.93025017,A,X,0.1
0.001552969,-0.93388939,A,X,0.1
0.012008816,-0.93988991,A,X,0.1
-0.006174475,-0.94458389,A,X,0.1
0.00690636,-0.94943619,A,X,0.1
0.00534156,-0.95398521,A,X,0.1
0.005171269,-0.96125412,A,X,0.1
-0.006307274,-0.96492386,A,X,0.1
0.001828164,-0.96905327,A,X,0.1
-0.00511536,-0.97472954,A,X,0.1
0.004451424,-0.98005104,A,X,0.1
-0.005509347,-0.98471832,A,X,0.1
0.010556966,-0.99023056,A,X,0.1
-0.004882425,-0.99391365,A,X,0.1
0.004616886,-0.99986839,A,X,0.1
-0.007331878,-1.0046959,A,X,0.1
0.006721705,-1.0101337,A,X,0.1
-0.005617172,-1.0136375,A,X,0.1
0.014102072,-1.0200081,A,X,0.1
-0.007234126,-1.0243416,A,X,0.1
0.013172895,-1.0301609,A,X,0.1
0.004252285,-1.0343895,A,X,0.1
0.006398112,-1.0402241,A,X,0.1
-0.003640264,-1.0455208,A,X,0.1
0.003823489,-1.0485649,A,X,0.1
-0.012864023,-1.0548744,A,X,0.1
-0.000875562,-1.0618172,A,X,0.1
-0.005710751,-1.0653763,A,X,0.1
0.005946308,-1.0704193,A,X,0.1
-0.00701353,-1.0745201,A,X,0.1
0.002845198,-1.0805244,A,X,0.1
-0.008533329,-1.0848713,A,X,0.1
-0.001291305,-1.0901279,A,X,0.1
-0.008241743,-1.0950623,A,X,0.1
0.004489213,-1.1002083,A,X,0.1
-0.00412789,-1.1062469,A,X,0.1
0.000660151,-1.109787,A,X,0.1
-0.011631936,-1.1150475,A,X,0.1
0.008032411,-1.1194992,A,X,0.1
-0.005800933,-1.1243305,A,X,0.1
0.008295685,-1.1292801,A,X,0.1
-0.004105181,-1.1348648,A,X,0.1
0.006450027,-1.140276,A,X,0.1
-0.013016075,-1.1444664,A,X,0.1
0.00533852,-1.1496811,A,X,0.1
-0.004453391,-1.1557922,A,X,0.1
0.007000655,-1.1591549,A,X,0.1
-0.005642742,-1.1648464,A,X,0.1
0.006547064,-1.1707516,A,X,0.1
-0.014227957,-1.1748734,A,X,0.1
0.006389707,-1.1796188,A,X,0.1
-0.009414524,-1.1849365,A,X,0.1
0.00218907,-1.1899414,A,X,0.1
-0.003434748,-1.195034,A,X,0.1
0.003202885,-1.2004452,A,X,0.1
-0.009340853,-1.2060509,A,X,0.1
-0.002395421,-1.2107201,A,X,0.1
-0.013195187,-1.2155113,A,X,0.1
-0.001688033,-1.220089,A,X,0.1
-0.01645723,-1.2245979,A,X,0.1
-0.004621774,-1.2294273,A,X,0.1
-0.012665063,-1.2343674,A,X,0.1
-0.004268855,-1.2390823,A,X,0.1
-0.011783928,-1.2458458,A,X,0.1
-0.004096061,-1.2509556,A,X,0.1
-0.027210265,-1.2538834,A,X,0.1
-0.002280325,-1.2606621,A,X,0.1
-0.031429261,-1.2649498,A,X,0.1
-0.026250929,-1.2703056,A,X,0.1
-0.047355324,-1.2747231,A,X,0.1
-0.025741011,-1.2803802,A,X,0.1
-0.085186154,-1.2847939,A,X,0.1
-0.073310226,-1.2891693,A,X,0.1
-0.12185302,-1.2942009,A,X,0.1
-0.10863838,-1.3012066,A,X,0.1
-0.15109894,-1.3049583,A,X,0.1
-0.14900079,-1.3094521,A,X,0.1
-0.16332415,-1.3138695,A,X,0.1
-0.16965881,-1.3192863,A,X,0.1
-0.19142273,-1.324255,A,X,0.1
-0.20856777,-1.3295555,A,X,0.1
-0.26506832,-1.3346195,A,X,0.1
-0.2668049,-1.3397522,A,X,0.1
-0.29032233,-1.3441982,A,X,0.1
-0.30311701,-1.3477573,A,X,0.1
-0.34161076,-1.3543129,A,X,0.1
-0.38657466,-1.3600235,A,X,0.1
-0.44436899,-1.3648415,A,X,0.1
-0.45169237,-1.368187,A,X,0.1
-0.47791687,-1.3750019,A,X,0.1
-0.50946593,-1.3796101,A,X,0.1
-0.57994497,-1.3853035,A,X,0.1
-0.59929037,-1.3905563,A,X,0.1
-0.64311266,-1.3965054,A,X,0.1
-0.69034052,-1.3993664,A,X,0.1
-0.73597646,-1.4037151,A,X,0.1
-0.75813293,-1.4103012,A,X,0.1
-0.84977472,-1.4144592,A,X,0.1
-0.88917494,-1.4202957,A,X,0.1
-0.92738247,-1.4241486,A,X,0.1
-1.0042026,-1.4304695,A,X,0.1
-1.0641367,-1.4351311,A,X,0.1
-1.1333609,-1.4400578,A,X,0.1
-1.2120128,-1.4436684,A,X,0.1
-1.2799357,-1.4490051,A,X,0.1
-1.3634088,-1.4538193,A,X,0.1
-1.4521991,-1.4604301,A,X,0.1
-1.5270123,-1.4646034,A,X,0.1
-1.6325784,-1.4699039,A,X,0.1
-1.720974,-1.4740849,A,X,0.1
-1.81129,-1.4786987,A,X,0.1
-1.9315755,-1.485899,A,X,0.1
-1.9743717,-1.4910641,A,X,0.1
-2.0769956,-1.4955273,A,X,0.1
-2.1564825,-1.4992256,A,X,0.1
-2.2636616,-1.5043144,A,X,0.1
-2.3911705,-1.5101662,A,X,0.1
-2.5025465,-1.5153732,A,X,0.1
-2.6065993,-1.5202084,A,X,0.1
-2.71702,-1.5246201,A,X,0.1
-2.8638935,-1.5298901,A,X,0.1
-2.9847839,-1.5342369,A,X,0.1
-3.1019533,-1.5406265,A,X,0.1
-3.204715,-1.5442123,A,X,0.1
-3.3246222,-1.5485802,A,X,0.1
-3.4608035,-1.5533485,A,X,0.1
-3.6097534,-1.559557,A,X,0.1
-3.7529347,-1.5639687,A,X,0.1
-3.873883,-1.5702934,A,X,0.1
-4.006135,-1.5741119,A,X,0.1
-4.1405134,-1.5792713,A,X,0.1
-4.2828918,-1.5843468,A,X,0.1
-4.4057064,-1.58992,A,X,0.1
-4.5361719,-1.5936127,A,X,0.1
-4.6906738,-1.599411,A,X,0.1
-4.8170147,-1.6043453,A,X,0.1
-4.9778233,-1.6080971,A,X,0.1
-5.123332,-1.6142883,A,X,0.1
-5.2745275,-1.6178131,A,X,0.1
-5.4179792,-1.6237888,A,X,0.1
-5.5674009,-1.631422,A,X,0.1
-5.7130556,-1.6368027,A,X,0.1
-5.8241186,-1.6407642,A,X,0.1
-5.9685602,-1.6449146,A,X,0.1
-6.1200399,-1.6486454,A,X,0.1
-6.2536278,-1.6537457,A,X,0.1
-6.4324207,-1.6582909,A,X,0.1
-6.5832176,-1.6637554,A,X,0.1
-6.7481508,-1.6692142,A,X,0.1
-6.9050055,-1.6740952,A,X,0.1
-7.0598183,-1.6782112,A,X,0.1
-7.218133,-1.683857,A,X,0.1
-7.3781738,-1.6899147,A,X,0.1
-7.5299377,-1.6935406,A,X,0.1
-7.6944933,-1.6995468,A,X,0.1
-7.8578434,-1.7036057,A,X,0.1
-8.0583391,-1.7094803,A,X,0.1
-8.2043991,-1.7139359,A,X,0.1
-8.3819723,-1.7192307,A,X,0.1
-8.5395041,-1.7234783,A,X,0.1
-8.7153339,-1.7283077,A,X,0.1
-8.8640032,-1.7344666,A,X,0.1
-9.0576315,-1.7390709,A,X,0.1
-9.2342138,-1.7438869,A,X,0.1
-9.4497023,-1.7506332,A,X,0.1
-9.5776682,-1.7529049,A,X,0.1
-9.7599344,-1.7577,A,X,0.1
-9.9247379,-1.7640934,A,X,0.1
-10.141744,-1.7685966,A,X,0.1
-10.2875,-1.7743587,A,X,0.1
-10.479951,-1.7787933,A,X,0.1
-10.637801,-1.7844639,A,X,0.1
-10.813512,-1.7893562,A,X,0.1
-10.984408,-1.7937508,A,X,0.1
-11.192903,-1.7988186,A,X,0.1
-11.342976,-1.8037167,A,X,0.1
-11.544187,-1.8088894,A,X,0.1
-11.701987,-1.8128738,A,X,0.1
-11.891711,-1.8187904,A,X,0.1
-12.04175,-1.8238907,A,X,0.1
-12.261721,-1.8291473,A,X,0.1
-12.410925,-1.83358,A,X,0.1
-12.595778,-1.8393364,A,X,0.1
-12.76344,-1.8445396,A,X,0.1
-12.925273,-1.8488674,A,X,0.1
-13.079719,-1.8535099,A,X,0.1
-13.277494,-1.8588676,A,X,0.1
-13.44593,-1.8645191,A,X,0.1
-13.639625,-1.8690033,A,X,0.1
-13.779813,-1.8738213,A,X,0.1
-13.972408,-1.8788395,A,X,0.1
-14.127203,-1.883976,A,X,0.1
-14.291986,-1.8877792,A,X,0.1
-14.443005,-1.8926945,A,X,0.1
-14.652561,-1.8991737,A,X,0.1
-14.793132,-1.9037552,A,X,0.1
-14.992172,-1.9073009,A,X,0.1
-15.131342,-1.9155197,A,X,0.1
-15.257897,-1.9195137,A,X,0.1
-15.366917,-1.9243832,A,X,0.1
-15.566881,-1.9288368,A,X,0.1
-15.705828,-1.9336109,A,X,0.1
-15.877905,-1.9380493,A,X,0.1
-16.03047,-1.9429684,A,X,0.1
-16.201979,-1.9493523,A,X,0.1
-16.344814,-1.9529953,A,X,0.1
-16.515257,-1.9592953,A,X,0.1
-16.650049,-1.9635353,A,X,0.1
-16.823112,-1.9684029,A,X,0.1
-16.943182,-1.9734402,A,X,0.1
-17.110107,-1.9785538,A,X,0.1
-17.234463,-1.9839554,A,X,0.1
-17.425739,-1.9890633,A,X,0.1
-17.534283,-1.9929142,A,X,0.1
-17.713013,-1.9989243,A,X,0.1
-17.805214,-2.0028744,A,X,0.1
-17.988155,-2.0089874,A,X,0.1
-18.06328,-2.0134468,A,X,0.1
-18.23764,-2.0175419,A,X,0.1
-18.359211,-2.0225639,A,X,0.1
-18.534552,-2.0280399,A,X,0.1
-18.647545,-2.0338459,A,X,0.1
-18.791945,-2.0381947,A,X,0.1
-18.915031,-2.043663,A,X,0.1
-19.055468,-2.0487919,A,X,0.1
-19.177643,-2.0537472,A,X,0.1
-19.320011,-2.0597649,A,X,0.1
-19.381367,-2.0641861,A,X,0.1
-19.520594,-2.0692787,A,X,0.1
-19.622276,-2.0735703,A,X,0.1
-19.774651,-2.0783482,A,X,0.1
-19.842844,-2.0842056,A,X,0.1
-19.992275,-2.0886459,A,X,0.1
-20.083326,-2.0935745,A,X,0.1
-20.230761,-2.0979137,A,X,0.1
-20.297848,-2.1041603,A,X,0.1
-20.433428,-2.1095314,A,X,0.1
-20.533739,-2.1134911,A,X,0.1
-20.671825,-2.118948,A,X,0.1
-20.736181,-2.1235962,A,X,0.1
-20.868244,-2.1287251,A,X,0.1
-20.935272,-2.1330795,A,X,0.1
-21.048954,-2.1383667,A,X,0.1
-21.155378,-2.1439056,A,X,0.1
-21.257069,-2.1490822,A,X,0.1
-21.332481,-2.1540985,A,X,0.1
-21.474655,-2.1592751,A,X,0.1
-21.507109,-2.1646996,A,X,0.1
-21.637501,-2.1674156,A,X,0.1
-21.711988,-2.1739883,A,X,0.1
-21.803335,-2.1786156,A,X,0.1
-21.90802,-2.184967,A,X,0.1
-22.000845,-2.1893806,A,X,0.1
-22.055107,-2.1928215,A,X,0.1
-22.16151,-2.1981544,A,X,0.1
-22.225071,-2.205143,A,X,0.1
-22.321907,-2.2086716,A,X,0.1
-22.370214,-2.2142944,A,X,0.1
-22.464273,-2.2181282,A,X,0.1
-22.525518,-2.2230339,A,X,0.1
-22.625952,-2.2289085,A,X,0.1
-22.675159,-2.2330589,A,X,0.1
-22.787991,-2.2379665,A,X,0.1
-22.816128,-2.243,A,X,0.1
-22.910931,-2.2483559,A,X,0.1
-22.955595,-2.2541809,A,X,0.1
-23.01346,-2.2590828,A,X,0.1
-23.067074,-2.2636147,A,X,0.1
-23.135078,-2.267828,A,X,0.1
-23.204243,-2.2734032,A,X,0.1
-23.289486,-2.277504,A,X,0.1
-23.309376,-2.2842064,A,X,0.1
-23.415302,-2.2900009,A,X,0.1
-23.442041,-2.2938061,A,X,0.1
-23.533789,-2.2979107,A,X,0.1
-23.562996,-2.3048248,A,X,0.1
-23.627121,-2.3083725,A,X,0.1
-23.666286,-2.3121948,A,X,0.1
-23.734972,-2.3189373,A,X,0.1
-23.758238,-2.3240452,A,X,0.1
-23.838461,-2.3275986,A,X,0.1
-23.882971,-2.3347549,A,X,0.1
-23.933939,-2.3397732,A,X,0.1
-23.932589,-2.3448124,A,X,0.1
-24.008247,-2.3506393,A,X,0.1
-24.02915,-2.3543587,A,X,0.1
-24.10404,-2.3593102,A,X,0.1
-24.143293,-2.3640308,A,X,0.1
-24.186789,-2.3688335,A,X,0.1
-24.213367,-2.3742008,A,X,0.1
-24.298521,-2.378376,A,X,0.1
-24.319887,-2.3848915,A,X,0.1
-24.346544,-2.3889256,A,X,0.1
-24.413851,-2.3945236,A,X,0.1
-24.460392,-2.3991375,A,X,0.1
-24.485056,-2.4048271,A,X,0.1
-24.503962,-2.4076691,A,X,0.1
-24.52244,-2.4139595,A,X,0.1
-24.620872,-2.4198551,A,X,0.1
-24.619246,-2.4245777,A,X,0.1
-24.668133,-2.4287243,A,X,0.1
-24.67341,-2.4351578,A,X,0.1
-24.754242,-2.438755,A,X,0.1
-24.765091,-2.4445686,A,X,0.1
-24.792242,-2.4481659,A,X,0.1
-24.810513,-2.4542427,A,X,0.1
-24.890886,-2.4580097,A,X,0.1
-24.890884,-2.4641953,A,X,0.1
-24.935175,-2.4689598,A,X,0.1
-24.936855,-2.4732857,A,X,0.1
-24.99497,-2.4791527,A,X,0.1
-25.010235,-2.4841099,A,X,0.1
-25.050964,-2.4901485,A,X,0.1
-25.059103,-2.4941597,A,X,0.1
-25.0853,-2.4995289,A,X,0.1
-25.089685,-2.5049114,A,X,0.1
-25.145039,-2.5098457,A,X,0.1
-25.1812,-2.5134258,A,X,0.1
-25.212332,-2.5194874,A,X,0.1
-25.237736,-2.5244904,A,X,0.1
-25.247417,-2.5302544,A,X,0.1
-25.257704,-2.5333958,A,X,0.1
-25.307989,-2.5386696,A,X,0.1
-25.316051,-2.5449123,A,X,0.1
-25.369141,-2.5496998,A,X,0.1
-25.382395,-2.5547752,A,X,0.1
-25.394018,-2.5602741,A,X,0.1
-25.40414,-2.5646782,A,X,0.1
-25.430885,-2.5703697,A,X,0.1
-25.419359,-2.5734673,A,X,0.1
-25.482176,-2.5793571,A,X,0.1
-25.487173,-2.58428,A,X,0.1
-25.526957,-2.5896816,A,X,0.1
-25.531013,-2.593483,A,X,0.1
-25.548817,-2.599329,A,X,0.1
-25.574396,-2.6048222,A,X,0.1
-25.593599,-2.6090164,A,X,0.1
-25.593506,-2.6148376,A,X,0.1
-25.625235,-2.6201286,A,X,0.1
-25.638597,-2.6244907,A,X,0.1
-25.65094,-2.6305122,A,X,0.1
-25.648552,-2.6348152,A,X,0.1
-25.683231,-2.6397705,A,X,0.1
-25.675175,-2.6452389,A,X,0.1
-25.714132,-2.6489449,A,X,0.1
-25.721954,-2.6537418,A,X,0.1
-25.770992,-2.6598873,A,X,0.1
-25.770538,-2.664938,A,X,0.1
-25.798288,-2.6689281,A,X,0.1
-25.796459,-2.6744423,A,X,0.1
-25.8269,-2.6805573,A,X,0.1
-25.835888,-2.6845837,A,X,0.1
-25.833855,-2.689333,A,X,0.1
-25.834969,-2.6942272,A,X,0.1
-25.857471,-2.6991634,A,X,0.1
-25.860577,-2.7039299,A,X,0.1
-25.912313,-2.7088566,A,X,0.1
-25.906425,-2.7149448,A,X,0.1
-25.933783,-2.7192326,A,X,0.1
-25.936899,-2.7235909,A,X,0.1
-25.961382,-2.7280922,A,X,0.1
-25.954084,-2.7350082,A,X,0.1
-25.976221,-2.7391777,A,X,0.1
-25.993038,-2.7450562,A,X,0.1
-25.980097,-2.749176,A,X,0.1
-25.981958,-2.7549477,A,X,0.1
-25.993219,-2.7596245,A,X,0.1
-25.99959,-2.7640247,A,X,0.1
-26.031754,-2.7698402,A,X,0.1
-26.017275,-2.7753983,A,X,0.1
-26.047564,-2.7795486,A,X,0.1
-26.072374,-2.7850609,A,X,0.1
-26.064808,-2.789669,A,X,0.1
-26.101057,-2.7948132,A,X,0.1
-26.102879,-2.7993183,A,X,0.1
-26.125181,-2.8054352,A,X,0.1
-26.120045,-2.8107185,A,X,0.1
-26.127478,-2.8144608,A,X,0.1
-26.13443,-2.8192711,A,X,0.1
-26.127733,-2.8238029,A,X,0.1
-26.134653,-2.8297462,A,X,0.1
-26.137899,-2.8344421,A,X,0.1
-26.150875,-2.8408756,A,X,0.1
-26.149,-2.8437443,A,X,0.1
-26.152899,-2.848999,A,X,0.1
-26.17107,-2.8544903,A,X,0.1
-26.164774,-2.8599243,A,X,0.1
-26.178297,-2.864666,A,X,0.1
-26.201834,-2.8684998,A,X,0.1
-26.214891,-2.8738098,A,X,0.1
-26.233818,-2.880188,A,X,0.1
-26.239731,-2.8843384,A,X,0.1
-26.228582,-2.8894997,A,X,0.1
-26.233995,-2.8948097,A,X,0.1
-26.249533,-2.9000721,A,X,0.1
-26.265646,-2.9056435,A,X,0.1
-26.258169,-2.9090347,A,X,0.1
-26.27425,-2.9142227,A,X,0.1
-26.279791,-2.9204712,A,X,0.1
-26.282368,-2.9256859,A,X,0.1
-26.273134,-2.9294281,A,X,0.1
-26.277361,-2.9346771,A,X,0.1
-26.285204,-2.9399147,A,X,0.1
-26.287241,-2.9452572,A,X,0.1
-26.287672,-2.9494209,A,X,0.1
-26.297579,-2.955471,A,X,0.1
-26.289345,-2.9603348,A,X,0.1
-26.293732,-2.9649601,A,X,0.1
-26.296156,-2.9699726,A,X,0.1
-26.301094,-2.9749355,A,X,0.1
-26.298296,-2.9804115,A,X,0.1
-26.3085,-2.985445,A,X,0.1
-26.285192,-2.988739,A,X,0.1
-26.326014,-2.9951897,A,X,0.1
-26.346659,-2.9996262,A,X,0.1
-26.328745,-3.0049095,A,X,0.1
-26.330761,-3.0090828,A,X,0.1
-26.363316,-3.0157547,A,X,0.1
-26.329,-3.0189209,A,X,0.1
-26.376867,-3.0255127,A,X,0.1
-26.368622,-3.030735,A,X,0.1
-26.371416,-3.0350666,A,X,0.1
-26.357937,-3.0397186,A,X,0.1
-26.3745,-3.04562,A,X,0.1
-26.367516,-3.0512123,A,X,0.1
-26.348539,-3.0556526,A,X,0.1
-26.356665,-3.0599804,A,X,0.1
-26.352468,-3.064909,A,X,0.1
-26.372421,-3.0691566,A,X,0.1
-26.389681,-3.074852,A,X,0.1
-26.391897,-3.080431,A,X,0.1
-26.413176,-3.0855751,A,X,0.1
-26.401335,-3.0900269,A,X,0.1
-26.416374,-3.0956688,A,X,0.1
-26.4044,-3.0993614,A,X,0.1
-26.408026,-3.1040916,A,X,0.1
-26.39604,-3.1099949,A,X,0.1
-26.410883,-3.1144848,A,X,0.1
-26.407009,-3.1196251,A,X,0.1
-26.413754,-3.125309,A,X,0.1
-26.412502,-3.1290131,A,X,0.1
-26.422354,-3.1354599,A,X,0.1
-26.410671,-3.140007,A,X,0.1
-26.410164,-3.1453552,A,X,0.1
-26.414427,-3.1495075,A,X,0.1
-26.426712,-3.154932,A,X,0.1
-26.432343,-3.1599293,A,X,0.1
-26.433512,-3.1644707,A,X,0.1
-26.414398,-3.1702461,A,X,0.1
-26.43198,-3.1758804,A,X,0.1
-26.414373,-3.1791821,A,X,0.1
-26.428745,-3.1847153,A,X,0.1
-26.426819,-3.1881866,A,X,0.1
-26.426386,-3.1960297,A,X,0.1
-26.420942,-3.2000084,A,X,0.1
-26.430206,-3.2061386,A,X,0.1
-26.406828,-3.2092056,A,X,0.1
-26.433153,-3.2135887,A,X,0.1
-26.428444,-3.2202454,A,X,0.1
-26.439659,-3.224823,A,X,0.1
-26.434895,-3.2307739,A,X,0.1
-26.43927,-3.2350788,A,X,0.1
-26.431509,-3.2407322,A,X,0.1
-26.444069,-3.2458649,A,X,0.1
-26.423914,-3.2495232,A,X,0.1
-26.428474,-3.2552795,A,X,0.1
-26.425112,-3.2599068,A,X,0.1
-26.435019,-3.2655716,A,X,0.1
-26.425024,-3.2708397,A,X,0.1
-26.434906,-3.2746811,A,X,0.1
-26.436213,-3.2802544,A,X,0.1
-26.437288,-3.2836761,A,X,0.1
-26.438715,-3.2908478,A,X,0.1
-26.440125,-3.2957764,A,X,0.1
-26.436113,-3.3001499,A,X,0.1
-26.437828,-3.3041611,A,X,0.1
-26.432587,-3.3097229,A,X,0.1
-26.435392,-3.315094,A,X,0.1
-26.4237,-3.3208122,A,X,0.1
-26.427061,-3.3245583,A,X,0.1
-26.433758,-3.3300438,A,X,0.1
-26.437666,-3.3355598,A,X,0.1
-26.420097,-3.3402596,A,X,0.1
-26.43408,-3.344429,A,X,0.1
-26.442053,-3.3502769,A,X,0.1
-26.443081,-3.3541756,A,X,0.1
-26.432753,-3.3594933,A,X,0.1
-26.437183,-3.3644829,A,X,0.1
-26.432482,-3.369009,A,X,0.1
-26.441839,-3.3739929,A,X,0.1
-26.434072,-3.3806381,A,X,0.1
-26.431772,-3.3851357,A,X,0.1
-26.444864,-3.3898697,A,X,0.1
-26.44692,-3.3952332,A,X,0.1
-26.441238,-3.4005165,A,X,0.1
-26.445702,-3.4044571,A,X,0.1
-26.441494,-3.4111385,A,X,0.1
-26.452101,-3.4140778,A,X,0.1
-26.434759,-3.4199677,A,X,0.1
-26.476334,-3.4249496,A,X,0.1
-26.439957,-3.4294205,A,X,0.1
-26.454069,-3.4345837,A,X,0.1
-26.445007,-3.4387054,A,X,0.1
-26.466356,-3.4450798,A,X,0.1
-26.453022,-3.4497967,A,X,0.1
-26.469675,-3.4542313,A,X,0.1
-26.4499,-3.4594555,A,X,0.1
-26.461422,-3.4661865,A,X,0.1
-26.442051,-3.4700737,A,X,0.1
-26.475584,-3.4764137,A,X,0.1
-26.444466,-3.4806786,A,X,0.1
-26.448914,-3.4861603,A,X,0.1
-26.438892,-3.4900398,A,X,0.1
-26.491966,-3.4948235,A,X,0.1
-26.468843,-3.4997749,A,X,0.1
-26.517801,-3.5061951,A,X,0.1
-26.518377,-3.5093746,A,X,0.1
-26.571449,-3.516098,A,X,0.1
-26.549616,-3.5204544,A,X,0.1
-26.577435,-3.5247574,A,X,0.1
-26.571175,-3.5295258,A,X,0.1
-26.593607,-3.5345535,A,X,0.1
-26.585728,-3.5397625,A,X,0.1
-26.6001,-3.5459137,A,X,0.1
-26.605555,-3.5501347,A,X,0.1
-26.660753,-3.5548859,A,X,0.1
-26.624447,-3.559885,A,X,0.1
-26.69692,-3.5654545,A,X,0.1
-26.685646,-3.5688019,A,X,0.1
-26.724903,-3.5751228,A,X,0.1
-26.714437,-3.580513,A,X,0.1
-26.74696,-3.5855122,A,X,0.1
-26.743483,-3.5903358,A,X,0.1
-26.748917,-3.5941486,A,X,0.1
-26.755974,-3.5999908,A,X,0.1
-26.812397,-3.6043186,A,X,0.1
-26.780956,-3.6108704,A,X,0.1
-26.834864,-3.6153603,A,X,0.1
-26.823359,-3.620779,A,X,0.1
-26.854731,-3.6244526,A,X,0.1
-26.842602,-3.6295567,A,X,0.1
-26.880615,-3.6352425,A,X,0.1
-26.886641,-3.6407814,A,X,0.1
-26.902657,-3.6449089,A,X,0.1
-26.893677,-3.6504364,A,X,0.1
-26.933352,-3.6558266,A,X,0.1
-26.916683,-3.6602421,A,X,0.1
-26.977667,-3.6647835,A,X,0.1
-26.969463,-3.6712894,A,X,0.1
-27.011208,-3.6750755,A,X,0.1
-27.002836,-3.6787949,A,X,0.1
-27.037395,-3.6843395,A,X,0.1
-27.02796,-3.6894646,A,X,0.1
-27.046349,-3.6953182,A,X,0.1
-27.040602,-3.7000237,A,X,0.1
-27.108864,-3.7051697,A,X,0.1
-27.084377,-3.7100639,A,X,0.1
-27.141859,-3.7146759,A,X,0.1
-27.120941,-3.7206669,A,X,0.1
-27.17062,-3.7244473,A,X,0.1
-27.16449,-3.7298908,A,X,0.1
-27.191847,-3.7349644,A,X,0.1
-27.181477,-3.7397919,A,X,0.1
-27.211086,-3.7450066,A,X,0.1
-27.196699,-3.7498379,A,X,0.1
-27.228994,-3.7550144,A,X,0.1
-27.212404,-3.7611523,A,X,0.1
-27.23358,-3.7678375,A,X,0.1
-27.18601,-3.7698059,A,X,0.1
-27.255209,-3.7753563,A,X,0.1
-27.268702,-3.7802811,A,X,0.1
-27.327726,-3.7850971,A,X,0.1
-27.320608,-3.7900486,A,X,0.1
-27.342199,-3.7952919,A,X,0.1
-27.333986,-3.7994614,A,X,0.1
-27.367226,-3.8045578,A,X,0.1
-27.345118,-3.8096867,A,X,0.1
-27.392212,-3.8139877,A,X,0.1
-27.392584,-3.8191147,A,X,0.1
-27.439415,-3.8266106,A,X,0.1
-27.428692,-3.8309364,A,X,0.1
-27.453562,-3.834692,A,X,0.1
-27.432743,-3.8394089,A,X,0.1
-27.486477,-3.8463974,A,X,0.1
-27.463455,-3.8492622,A,X,0.1
-27.498333,-3.8556042,A,X,0.1
-27.489214,-3.8586235,A,X,0.1
-27.520262,-3.8657951,A,X,0.1
-27.496019,-3.8703346,A,X,0.1
-27.522547,-3.8758392,A,X,0.1
-27.515249,-3.8798885,A,X,0.1
-27.586435,-3.8865623,A,X,0.1
-27.532131,-3.8901119,A,X,0.1
-27.578133,-3.8949051,A,X,0.1
-27.560144,-3.8990345,A,X,0.1
-27.619701,-3.904171,A,X,0.1
-27.588005,-3.9105663,A,X,0.1
-27.609392,-3.9151859,A,X,0.1
-27.601244,-3.9192238,A,X,0.1
-27.640125,-3.9249382,A,X,0.1
-27.619364,-3.9299202,A,X,0.1
-27.64362,-3.9348297,A,X,0.1
-27.637135,-3.9405575,A,X,0.1
-27.654305,-3.9455147,A,X,0.1
-27.638262,-3.9491539,A,X,0.1
-27.657183,-3.954689,A,X,0.1
-27.644873,-3.9595833,A,X,0.1
-27.691175,-3.9648628,A,X,0.1
-27.641289,-3.9700241,A,X,0.1
-27.695389,-3.9751778,A,X,0.1
-27.676252,-3.9785442,A,X,0.1
-27.729843,-3.9857826,A,X,0.1
-27.684237,-3.9902954,A,X,0.1
-27.74501,-3.9947968,A,X,0.1
-27.711863,-4.0018311,A,X,0.1
-27.760906,-4.0043869,A,X,0.1
-27.719776,-4.0092354,A,X,0.1
-27.759396,-4.0153732,A,X,0.1
-27.732397,-4.0203342,A,X,0.1
-27.769348,-4.0237999,A,X,0.1
-27.751575,-4.029604,A,X,0.1
-27.77589,-4.0347786,A,X,0.1
-27.754488,-4.0400696,A,X,0.1
-27.779884,-4.0448952,A,X,0.1
-27.761232,-4.0505714,A,X,0.1
-27.770063,-4.0547123,A,X,0.1
-27.766808,-4.0598106,A,X,0.1
-27.784752,-4.0651588,A,X,0.1
-27.777851,-4.0691566,A,X,0.1
-27.802795,-4.0754471,A,X,0.1
-27.786398,-4.0802231,A,X,0.1
-27.791691,-4.084919,A,X,0.1
-27.790703,-4.0895271,A,X,0.1
-27.798161,-4.0949593,A,X,0.1
